"Author","Year","Lat","Lon","MAT","MAP","Soil.order","MineralType","Top.depth","Bottom.depth","Vegetation","frc_method","Clay","Silt","Sand","SiltClayPercent","Bulk.C","SiltClayC","POM_C","source"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,72,28,19.5,18.9,0.0364,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,44,56,17.7,17.2,0.028,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,18,82,17.8,16.7,0.0492,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,36,64,21.6,19.6,0.1536,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,43,57,22.9,21.6,0.0741,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,35,65,13.7,13.1,0.02925,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,13,87,36.2,35,0.04785,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,47,53,15,14.1,0.0636,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,32,68,30.2,28.4,0.085,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,35,65,10.5,9.4,0.06825,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,22,78,12,11.5,0.0351,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,18,82,14.4,13.3,0.0779,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,70,30,7.5,7.5,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,72,28,8.5,8.5,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,44,56,10.5,10.5,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,18,82,8,8,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,36,64,7.8,7.8,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,43,57,8.4,8.4,0,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,35,65,7.3,7.3,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,13,87,19.8,19.8,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,35,65,4.6,4.6,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,22,78,7.3,7.3,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,18,82,7.2,7.2,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,70,30,5.2,5.2,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,72,28,6.5,6.5,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,44,56,9.6,9.6,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,18,82,5.2,5.2,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,36,64,5.9,5.9,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,43,57,5.5,5.5,0,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,35,65,4.7,4.7,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,13,87,14.1,14.1,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,35,65,3.8,3.8,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,22,78,6.4,6.4,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,18,82,4.3,4.3,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,70,30,3.9,3.9,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,72,28,4.5,4.5,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,44,56,7.6,7.6,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,18,82,4.3,4.3,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,36,64,3.8,3.8,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,43,57,2.3,2.3,0,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,35,65,3.1,3.1,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,13,87,10.8,10.8,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,35,65,2,2,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,22,78,4.5,4.5,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,18,82,3.3,3.3,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,70,30,23.8,21.6,0.12,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,72,28,24.1,21.1,0.1568,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,44,56,23.5,20.6,0.1232,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,18,82,25.7,20,0.2952,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,36,64,24.1,19.9,0.2176,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,43,57,27.4,20.9,0.3078,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,35,65,20.1,15.4,0.182,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,13,87,37.7,34.4,0.1392,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,47,53,24.8,19.9,0.2756,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,32,68,42.3,35.6,0.3264,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,26,74,31.2,24.2,0.4292,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,26,74,39.3,32.8,0.296,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,35,65,22.3,17,0.273,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,22,78,23.1,21.3,0.1248,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",0,5,"Grassland","Particle_Size",NA,NA,18,82,33.3,25,0.5576,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,70,30,20.5,19.6,0.048,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,72,28,19.2,18.5,0.0336,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,44,56,19.6,18.4,0.056,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,18,82,19,15.6,0.1476,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,36,64,18.2,16.7,0.064,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,43,57,20.2,18.3,0.1026,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,35,65,14.2,12.7,0.065,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,13,87,39.5,37.2,0.0696,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,47,53,16.9,15.2,0.0954,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,32,68,37.2,34,0.1496,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,26,74,15.6,14.5,0.0444,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,35,65,17.1,14.3,0.13,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,22,78,22.5,19.4,0.1716,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",5,10,"Grassland","Particle_Size",NA,NA,18,82,29.7,29.1,0.0492,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,70,30,16.4,15.7,0.036,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,72,28,16.9,16.5,0.0196,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,44,56,17.7,17.1,0.0252,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,18,82,15.6,14.4,0.0492,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,36,64,19.3,16.7,0.1984,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,43,57,22.2,21,0.0741,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,35,65,10.7,10,0.02925,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,13,87,32.6,31.5,0.03915,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,47,53,16,14.5,0.0742,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,32,68,29.7,28.6,0.0544,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,35,65,11.1,10,0.065,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,22,78,14.6,13.7,0.0624,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",10,30,"Grassland","Particle_Size",NA,NA,18,82,15.3,14.4,0.0492,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,70,30,3.8,3.8,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,72,28,4.1,4.1,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,44,56,9.9,9.9,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,18,82,7.5,7.5,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,36,64,5.2,5.2,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,43,57,8,8,0,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,35,65,7,7,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,13,87,17.9,17.9,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,35,65,5.5,5.5,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,22,78,8.8,8.8,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",30,50,"Grassland","Particle_Size",NA,NA,18,82,7,7,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,70,30,4.1,4.1,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,72,28,6.2,6.2,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,44,56,7.7,7.7,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,18,82,4,4,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,36,64,4.5,4.5,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,43,57,3.3,3.3,0,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,35,65,3.9,3.9,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,13,87,10.2,10.2,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,35,65,4.3,4.3,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,22,78,6.2,6.2,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",50,70,"Grassland","Particle_Size",NA,NA,18,82,4.4,4.4,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,70,30,4.3,4.3,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,72,28,3.5,3.5,0,"Synthesis"
"Pineiro",2009,-32,-57.08,17.3,1406,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,44,56,7.5,7.5,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,18,82,4.3,4.3,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,36,64,3.7,3.7,0,"Synthesis"
"Pineiro",2009,-31.5,-58.17,18.9,1300,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,43,57,2.4,2.4,0,"Synthesis"
"Pineiro",2009,-33.52,-55.33,16.3,1161,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,35,65,2.3,2.3,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,13,87,7.6,7.6,0,"Synthesis"
"Pineiro",2009,-33.19,-56.58,17.4,1099,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,35,65,2.3,2.3,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,22,78,4.3,4.3,0,"Synthesis"
"Pineiro",2009,-36.3,-58.3,14.9,861,"Vertisols-Alfisols","HM",70,100,"Grassland","Particle_Size",NA,NA,18,82,3.6,3.6,0,"Synthesis"
"Schmidt",2002,50.9,8,8,570,"Ultisols","LM",0,14,"Temperate Forest","Particle_Size",16,27,57,43,19.4,12.1,NA,"Synthesis"
"Schmidt",2002,50.9,8,8,570,"Ultisols","LM",47,91,"Temperate Forest","Particle_Size",30,28,42,58,4.2,3.4,NA,"Synthesis"
"Schoning",2005,41.52,13.38,11,875,"Entisols","HM",0,19,"Temperate Forest","Particle_Size",52,32,16,84,96,74.2,9.246,"Synthesis"
"Schoning",2005,48.4,7.05,9.2,744,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",29,40,31,69,31,20.3,4.037,"Synthesis"
"Schoning",2005,55.29,11.38,8.1,602,"Mollisols","HM",0,25,"Temperate Forest","Particle_Size",14,14,72,28,45,34.8,7.054,"Synthesis"
"Schoning",2005,51.2,10.22,7.6,747,"Entisols","HM",15,20,"Temperate Forest","Particle_Size",44,28,28,72,47,39.3,4.974,"Synthesis"
"Schoning",2005,51.2,10.22,7.6,747,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",29,35,36,64,48,30.4,4.486,"Synthesis"
"Schoning",2005,51.2,10.22,7.6,747,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",25,46,29,71,49,38,4.903,"Synthesis"
"Schoning",2005,51.2,10.22,7.6,747,"Alfisols","HM",0,7,"Temperate Forest","Particle_Size",24,40,36,64,32,23.7,4.779,"Synthesis"
"Schoning",2005,51.2,10.22,7.6,747,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",37,42,21,79,34,26.3,1.568,"Synthesis"
"Schoning",2006,48.4,7.05,9.2,744,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",31,40,29,71,31,21.4,3.61,"Synthesis"
"Schoning",2006,48.4,7.05,9.2,744,"Alfisols","HM",8,31,"Temperate Forest","Particle_Size",33,39,28,72,14,12.7,1.33,"Synthesis"
"Schoning",2006,48.4,7.05,9.2,744,"Alfisols","HM",31,58,"Temperate Forest","Particle_Size",34,39,27,73,7,5.9,0.52,"Synthesis"
"Schoning",2006,48.4,7.05,9.2,744,"Alfisols","HM",58,120,"Temperate Forest","Particle_Size",42,37,21,79,1,1.6,0.39,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",31,45,24,76,49,42.2,6.83,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",8,19,"Temperate Forest","Particle_Size",32,39,29,71,12,13.3,2.89,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",19,35,"Temperate Forest","Particle_Size",57,31,12,88,8,6.9,1.9,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",0,7,"Temperate Forest","Particle_Size",36,40,24,76,32,31.2,5.59,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",7,26,"Temperate Forest","Particle_Size",28,37,35,65,11,11.1,1.64,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",26,35,"Temperate Forest","Particle_Size",38,31,31,69,7,6.6,1.09,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",35,40,"Temperate Forest","Particle_Size",70,18,12,88,12,11.2,0.64,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",0,8,"Temperate Forest","Particle_Size",42,43,15,85,34,28.8,3.8,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",8,20,"Temperate Forest","Particle_Size",36,42,22,78,12,12,1.7,"Synthesis"
"Schoning",2006,51.2,10.22,7.6,747,"Alfisols","HM",20,55,"Temperate Forest","Particle_Size",57,29,14,86,8,7.7,1.14,"Synthesis"
"Schoning",2006,50.56,13.29,8.3,624,"Inceptisols","HM",0,6,"Temperate Forest","Particle_Size",28,41,31,69,69,52,13.69,"Synthesis"
"Schoning",2006,50.56,13.29,8.3,624,"Inceptisols","HM",6,44,"Temperate Forest","Particle_Size",26,44,30,70,20,18.4,7.2,"Synthesis"
"Schoning",2006,50.56,13.29,8.3,624,"Inceptisols","HM",1,63,"Temperate Forest","Particle_Size",27,45,28,72,12,12.8,1.64,"Synthesis"
"Schulten",1993,45.2,-74.4,6,860,"Mollisols","HM",0,15,"Cropland","Particle_Size",13,20,67,33,27.5,21,6.801,"Synthesis"
"Schulten",1993,45.2,-74.4,6,860,"Mollisols","HM",0,15,"Cropland","Particle_Size",13,28,59,41,27.5,22.5,5.319,"Synthesis"
"Shang",1997,NA,NA,NA,NA,"","",NA,NA,"Temperate Forest","Particle_Size",9,11,80,20,11,8.7,2.3287,"Synthesis"
"Shang",1997,NA,NA,NA,NA,"","",NA,NA,"Cropland","Particle_Size",12,11,77,23,9.3,7.9,1.3896,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Inceptisols","HM",NA,NA,"Cropland","Particle_Size",20,31,49,51,18.6,6.8,1.4152,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Inceptisols","HM",NA,NA,"Cropland","Particle_Size",13,32,55,45,18.2,6.7,1.998,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Shrubland","Particle_Size",15,20,65,35,18.1,3.6,2.8122,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Temperate Forest","Particle_Size",19,23,58,42,16.9,5.7,2.0475,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Temperate Forest","Particle_Size",17,17,66,34,12.9,3.1,1.1898,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Temperate Forest","Particle_Size",8,23,69,31,17.8,8.5,4.0252,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Temperate Forest","Particle_Size",11,17,72,28,15.3,4,2.506,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Inceptisols","HM",NA,NA,"Cropland","Particle_Size",24,31,45,55,17.9,6.8,1.2204,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Inceptisols","HM",NA,NA,"Cropland","Particle_Size",13,30,57,43,15.8,6.5,2.0055,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Shrubland","Particle_Size",17,20,63,37,14.1,3.9,1.5144,"Synthesis"
"Shrestha",2006,NA,NA,NA,NA,"Entisols","HM",NA,NA,"Temperate Forest","Particle_Size",16,18,66,34,16.4,4.6,2.1248,"Synthesis"
